date,aggressor,response,role,violence type,location,general location,severity,emotion,care,factor,description
8/26/2024,,Chemical Restraint/Medication administered; De-escalation techniques; Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,alter mental status,grab pinching scratch hair pull pt agitated tech decide overflow assist security descalation tech try prompt pt room pt try use door sally port find lock tech try prompt pt room pt walk past tech pt hit tech closed fist chest tech initiate hand security come immediately aid pt bring room restrain bed
8/28/2024,,Physical Restraints utilized; Seclusion of Patient,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,patient lack compliance adherence,bite restraint pt employee bit right forearm bite break layer skin leave mark
8/29/2024,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,agitate cognitive impairment loss temper staff insufficient staff,kicking hit beating patient escalate unknown reason charge peer room staff intervene patient patient proceed punch staff head twice
8/29/2024,,Chemical Restraint/Medication administered; De-escalation techniques,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,throw object break object pt confused violent pt attempt elope know strike staff member assist bed
8/29/2024,,Chemical Restraint/Medication administered; De-escalation techniques,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,kicking hit beating pt confused violent pt attempt elope know strike staff member assist bed
8/29/2024,,Chemical Restraint/Medication administered; Physical Restraints utilized; Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,3.0,,3.0,patient lack understand,grab pinching scratch hair pull patient milieu patient keep approach half wall security sit patient attempt climb half wall security interfere try patient stop patient assault security officer scratch neck go try patient let security officer attempt start bite unable bite security officer able scratch left eye let patient vision blurry broadcast vocera medical staff come assist able med staff come patient seclusion help security dr ask come talk agree m medication helpful patient calm
8/30/2024,,Referred to Employee Health; Treatment Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,bite pt bit leave arm restraint
8/30/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,push shoving ed psych tech attempt help de escalate patient patient lunge push ed psych tech wall
8/30/2024,,EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,kicking hit beating psych tech kick thigh attempt de escalate patient
8/30/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,spit staff member spit stand half wall
8/30/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,kicking hit beating staff member stand half wall slap face
8/30/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Verbal Abuse,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,ed nurse hit chest
8/31/2024,,Other,Nurse,Physical Violence,Behavioral Health Unit,Clinical Unit,,,,action patient resident,bite restraint patient attempt bite writer tooth patient feel appear break skin
8/31/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,kicking hit beating ed psych tech kick half wall try de escalate patient
8/31/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,kicking hit beating ed rn supervise patient bathroom patient kick thigh
8/31/2024,,Items properly disposed of; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,psychiatric bed unavailable,throw object break object patient dea throw fece staff
9/1/2024,,De-escalation techniques; Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,bite pt half asleep table milieu keep request cook tell option kitchen lunge security officer chase corner step help manage behavior grab bit left hand move away hand bite right hand security show gently take floor well hold room security physically escort room enter physical hold escort room close lock door
9/2/2024,,Seclusion of Patient,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,1.0,,2.0,patient lack compliance adherence staff proficiency issue,kicking hit beating patient kick rn scratch restraint chair adjustment result tech tighten strap sufficiently rn l wrist harm restraint volatility patient force
9/2/2024,,No Action; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,alter mental status,grab pinching scratch hair pull throw object break object push throw cell phone slap arm grab twist arm
9/2/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,grab pinching scratch hair pull kicking hit beating ed nurse headbutt chest
9/2/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,kicking hit beating ed rn attempt ipad away patient slap chest
9/2/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,kicking hit beating ed tech milieu patient unprovoked patient elbow staff member right head butt right shoulder head butt chest
9/2/2024,,Emergency Call/Code; EAP - Offered/Employee Assistance Program Information Provided,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,grab pinching scratch hair pull patient twist arm attempt perform incontinent care
9/3/2024,,Chemical Restraint/Medication administered; Physical Restraints utilized; Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident patient lack understanding patient language barrier resource foster home placement unavailable,grab pinching scratch hair pull kicking hit beating pt grab rn collar scrub necklace scratch neck pt restrain physical hold security rn pt begin kick attempt bite staff security rn kick
9/4/2024,,Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,1.0,,2.0,action patient resident,restraint seclusion room patient kick scratch left arm scratch bleed slightly need stitch extra medical care
9/4/2024,,Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident communication failure staff proficiency issue task emergency situation task inexperienced staff,writer hit chest neck restraint writer right arm staff member assign leave arm left arm staff member countdown grab arm countdown finish leave left arm able swing writer
9/4/2024,,Other,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident agitated patient lack understand,spit pt get agitated shower pt walk nurse spit
9/4/2024,,Chemical Restraint/Medication administered; Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,kicking hit beating patient get agitated try hit med staff security redirect patient look step security staff kick security bring floor till decide seclusion
9/4/2024,,Law Enforcement involved/notified; Reinstruction of Visitor/Other,Other,Verbal Abuse,ED/ER,Clinical Unit,,,,action visitor,security receive tos reporting receive call man evening man make uncomfortable profess love state attempt transfer caller security desk security report caller hang answer male voice security supervisor instruct tos security inform call occur caller transfer security security supervisor speak individual instruct stop call harass operator inform bangor pd notify operator call report man call security supervisor call bangor pd dispatch inform ongoing harassment bangor dispatch state officer assign contact security additional info bangor pd call security desk inform ongoing harassment pd officer forward operator discuss issue bangor pd case operator call inform security hang call number avoid harassment call pd speak upset threat
9/5/2024,,No Action,,Disorderly Conduct,Outpatient,Clinical Unit,,,,team unplanned workload increase workplace stress,coworker talk patient getting reschedule provider speak say patient see time incident occur coworker turn heel pull door shut slam walk away irate pace
9/5/2024,,Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,patient lack compliance adherence,kicking hit beating patient punch stomach
9/5/2024,,Physical Restraints utilized; Reported to department leader; Treatment Provided,Mental Health,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident lack inadequate training,bite pt escalate go pt get pt arm clinician intervene separate child hold initiate pt bit clinician break skin right forearm clinician see workhealth bite bandage follow need
9/5/2024,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,kicking hit beating child hold patient patient head butt chest great force vocalize staff support restraint hurt transition supine
9/5/2024,,Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,patient lack understand,spit push shoving patient stand half wall dea patient agitated spit later shove wall
9/6/2024,,De-escalation techniques; Physical Restraints utilized; Reported to department leader; Seclusion of Patient,Technologist/Technician,Physical Violence,Behavioral Health Unit,Clinical Unit,1.0,,2.0,action patient resident staff inadequate system cover patient care staff insufficient staff,patient punch hit tech face try patient stand hold staff help tech control patient staff assign check
9/6/2024,,Emergency Call/Code,Technologist/Technician,Physical Violence,BC,Clinical Unit,1.0,,2.0,action patient resident,kicking hit beating writer get kick left shoulder patient restraint
9/6/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,kicking hit beating ed psych tech attempt patient physical hold hit shoulder
9/6/2024,,Treatment Provided; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,communication failure,kicking hit beating tech milieu help nurse pt pt stare upset punch tech chest try kick tech tech leave nurse take care situation
9/8/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,kicking hit beating throw object break object rn bedside release restraint policy arm release restraint patient agitated grab cord kicking rn bedside pt whip bell staff strike rn hand pt pull telemetry cord pulse oximetry cord pt picking right dialysis catheter dressing dr notify de escalation technique charge rn dr sharma bedside distraction conversation able arm safely soft limb restraint protection right femoral dialysis catheter site pt calm repositioning distraction
9/8/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,grab pinching scratch hair pull push shoving ed rn attempt de escalate patient dea pt grab shirt push wall
9/8/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,kicking hit beating ed rn kick groin dea pt rm attempt offer patient short
9/8/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,kicking hit beating pt dea bring rm kick ed rn
9/9/2024,,Other; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Attempted Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident agitated cognitive impairment confused disorient,push shoving submission rn charge patient agitated want leave upset need care animal charge go talk patient room escalate push rn wall raise hand go hit second rn tell patient catch arm rn push strongline security arrive provider notify come assess order prn zyprexa patient able settle convincing stephanie deny bodily injury want press charge patient capacity short term memory deficit remember incidence night ask morning
9/9/2024,,No Action; Reported to department leader,Technologist/Technician,Physical Violence,Diagnostic Services,Support Service,3.0,,3.0,alter mental status,bite pt w dementia verbally physically abuse er tech assist help pt wheelchair pt grab er tech arm attempt pt let pt bit left wrist
9/9/2024,,No Action; EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,1.0,,2.0,agitate,kicking hit beating pt grant try exit bed unsafe manner bed alarm go alert stand enter room assist bed proceed punch arm face close fist staff run tell stop proceed hit immediately remove room charge nurse management
9/10/2024,,Seclusion of Patient,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident patient lack understanding pnmi residential placement unavailable,spit patient escalate stand table psych tech attempt table patient spit face
9/10/2024,,Reported to department leader; Seclusion of Patient,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident patient lack understanding pnmi residential placement unavailable,spit patient escalate stand table ee assist patient table patient spit face
9/10/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Patient Behavior Safety Flag/Care Plan initiated,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident patient lack compliance adherence staff use agency temp travel staff,kicking hit beating follow assault occur yesterday realize notification e mail cna help patient wash ask razor shave tell patient need check shave patient get upset tell shave try explain need clarify rn patient start yell slap tell away patient history escalate tell tbi quickly escalate direction cna affect deny injury offer eap want press charge ask switch room day need state know like lately go
9/11/2024,,De-escalation techniques; Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,1.0,,2.0,action patient resident,get scratch left forearm patient restraint scratch approximately inch
9/11/2024,,Emergency Call/Code; Physical Restraints utilized; Reported to department leader,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident physical environment condition design staff fatigue staff insufficient staff task inexperienced staff work envmnt high noise level,approach aggressive situation staff involved contact patient male patient punch staff able help patient break contact patient let patient charge staff grab staff sweatshirt shoulder shove staff wall staff immediately nearby help patient staff
9/11/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,kicking hit beating throw object break object rn state cna assault patient smack arm patient belonging bag cna whip phone cord charge eap medical attention security clear incident
9/11/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,kicking hit beating throw object break object rn state cna assault patient smack arm patient belonging bag cna whip phone cord charge eap medical attention security clear incident
9/12/2024,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident patient lack understanding patient language barrier,spit pt get agitated receive want tell try phone pt begin spit patient spit hair reach
9/13/2024,,Chemical Restraint/Medication administered; Seclusion of Patient,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,pnmi residential placement unavailable,kicking hit beating pt awake mileiu engage staff play dough slime begin throw slime dough milieu pt offer alternate activite indicate want play block rn bring block pt slap rn arm
9/13/2024,,Chemical Restraint/Medication administered; De-escalation techniques; Safety Alert Button Activated; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,3.0,,3.0,alter mental status,grab pinching scratch hair pull pt room assign sit outside room start agitated aggressive rn assign call help alarm run help pt immediately grab lanyard pull bed awkward angle action twist painful manner escape lanyard break away pt toss lanyard room pick floor time aware pain low push strongline alert help increasingly violent long stand bedside try prevent fall floor house supervisor speak pain order write rl
9/14/2024,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,patient restraint employee kick left rib
9/14/2024,,Psychological evaluation/intervention requested,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,patient lack understand,pt get peer space lay hand peer staff member try hand pt peer pt turn elbow staff member right shoulder
9/14/2024,,Safety Alert Button Activated,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,attempt escalate patient away peer enter group room say patient elbow stomach prior patient shoulder couple patient
9/14/2024,,No Action,Technologist/Technician,Physical Violence,Behavioral Health Unit,Clinical Unit,1.0,,2.0,action patient resident,participate restraint writer kick right leg ankle
9/14/2024,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident agitated staff insufficient staff,bite patient escalate attempt enter group room staff intervene result patient bit staff
9/14/2024,,No Action,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident,patient escalate punch nursing right kidney
9/14/2024,,Physical Restraints utilized; Seclusion of Patient,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,staff insufficient staff,patient place child hold dysregulate assault staff peer patient stand child hold minimal staff patient repeatedly kick staff chin staff arrive
9/14/2024,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,alter mental status patient lack compliance adherence,pt observe angry punch chest
9/15/2024,,Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,restraint patient lean forward headbutt staff forehead
9/16/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,alter mental status,kicking hit beating nurse attempt administer morning medication pt hit nurse arm injury note employee decline need medical attention decline eap decline want press charge
9/16/2024,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Physical Restraints utilized; Reported to department leader,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,alter mental status,kicking hit beating pt awoke confuse try oob staff try redirect angry hit arm staff member assault pt give iv medication place posey vest safety employee decline need medical attention decline eap decline want press charge
9/16/2024,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,kicking hit beating pt awoke confuse try oob staff try redirect angry hit arm staff member assault pt give iv medication place posey vest safety employee decline need medical attention decline eap decline want press charge
9/16/2024,,Law Enforcement involved/notified; EAP - Offered/Employee Assistance Program Information Provided; Formal complaint filed with law enforcement,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,agitate,kicking hit beating patient trauma tell go move dea agitated need psych eval patient walk area try enter ct scan room door close security officer stop enter door take right arm start escort dea process escort dea punch right neck left fist sallyport area escort rest way dea bangor police department notify charge go press
9/16/2024,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,alter mental status patient lack compliance adherence,kicking hit beating primary rn primary cna respond bed alarm room primary rn arrive pt bed telemetry gown rn cna attempt help patient tele gown patient raise leg kick primary rn low stomach rn exit room notify charge rn charge rn notify house supervisor security
9/16/2024,,No Action; EAP - Offered/Employee Assistance Program Information Provided,Admin/Management,Physical Violence,ED/ER,Clinical Unit,1.0,,2.0,action patient resident agitated,grab pinching scratch hair pull rn left wrist scratch break skin cause slight bleeding physical hold wash affected area soap water need eap injury need see medically wish press charge
9/17/2024,,Physical Restraints utilized,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,alter mental status,scratch patient brace avoid bite
9/17/2024,,EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,Other,Verbal Abuse,ED/ER,Clinical Unit,1.0,,2.0,patient lack compliance adherence,harassment transporter pick patient vascular lab arrive nurse say ready prepare stretcher grab pillow room usually patient comfortable transport attempt corner room say line fuck pillow bitch stuff explain try comfortable pillow bed ask like blanket transport scream fuck leave agitated ask stop adjust stretcher switch neutral break etc explain unfortunately need able stretcher different setting ensure safe transport leave hill hallway warn time adjust petal ex break hill open door fuck enter elevator patient start scream poster say feel overwhelmed patient say go to fucking shit fuck proceed try stretcher room sit attempt rip poster stretcher reach floor quickly exit elevator enclose space patient patient keep complain hot cold say sorry say oh fuck fault fuck arrive vascular lab leave designate patient area notify secretary patient unpredictable verbally aggressive immediately go material unit report incident charge supervisor consider hit strong line alert transport feel unsafe new employee sure line regard hit immediately begin write incident report transport feel highly unsafe receive information nurse indicate patient aggressive believe patient transport security present
9/18/2024,,Physical Restraints utilized,Nurse,Physical Violence,ED/ER,Clinical Unit,,,,action patient resident patient lack understand,pt hit staff member stomach outside bedroom staff member try talk pt pt upset meeting happen prior incident pt threaten staff member pt hit staff member staff member create space pt incident occur
9/18/2024,,De-escalation techniques; Emergency Call/Code; Reported to department leader,Technologist/Technician,Sexual Violence,BC,Clinical Unit,,,,action patient resident patient lack compliance adherence,patient disruptive group room ask leave staff member walk ahead patient open door patient run staff member reach briefly touch genital run ahead patient care director get statement staff member indicate believe sexual assault purposeful base sexual comment wink previous day staff
9/18/2024,,EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident patient lack understanding pnmi residential placement unavailable psychiatric bed unavailable,push shoving spit throw object break object patient grab nurse shirt collar pull backward room patient throw food rn indirectly throw book hit rn head spit rn body check rn
9/18/2024,,EAP - Offered/Employee Assistance Program Information Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident patient lack understanding pnmi residential placement unavailable psychiatric bed unavailable,push shoving patient rush psych tech shove psych tech dea common area divide door
9/18/2024,,Seclusion of Patient,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,patient lack compliance adherence patient lack understanding patient language barrier,push shoving rn patient milieu security patient agitated attempt lunge security patient go rn hand shove half wall evident injury time staff
9/18/2024,,EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,3.0,,3.0,action patient resident patient lack understanding pnmi residential placement unavailable psychiatric bed unavailable,spit head dea nurse station plexi wall hole spit nurse face
9/19/2024,,Reported to department leader; Seclusion of Patient,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,3.0,,3.0,abandon guardian action patient resident psychiatric bed unavailable,grab pinching scratch hair pull patient attempt elope pediatric milieu adult milieu block go door pt grab rn scratch neck grab ahold collar t shirt rip employee badge
9/20/2024,,No Action,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,kicking hit beating staff kick low right quadrant abdomen restraint go walk care
9/22/2024,,Physical Restraints utilized; Seclusion of Patient,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,alter mental status,kicking hit beating get time block shoulder kick leave jaw seclusion anti room
9/23/2024,,Referred to Employee Health,Nurse,Physical Violence,Behavioral Health Unit,Clinical Unit,3.0,,3.0,action patient resident agitated patient lack compliance adherence,kicking hit beating pt punch directly jaw go grab arm restraint
9/24/2024,,De-escalation techniques,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,afternoon staff check patient go check staff start head staff leg pt redirect staff get pt level explain shortly pt grab staff wrist hand grip staff wrist hard pull staff knee leave handprint
9/24/2024,,Emergency Call/Code; Physical Restraints utilized; Safety Alert Button Activated,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,staff insufficient staff,evening movie pt come staff check ask unit pt start escalate staff staff tell pt talk staff pt try hit staff staff back pt run staff punch staff multiple time stomach arm staff assault staff unit assault staff check
9/24/2024,,De-escalation techniques; Emergency Call/Code,Nurse,Physical Violence,ED/ER,Clinical Unit,1.0,,2.0,action patient resident,kicking hit beating nurse sit table patient patient slam hand ontop nurse hand
9/24/2024,,Safety Alert Button Activated; EAP - Offered/Employee Assistance Program Information Provided,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,resource foster home placement unavailable,kicking hit beating pt cry nurse l knee pain rn assess knee change assessment prior rn offer prn acetaminophen pt refuse state work pt continue cry complain pain rn go pt regular nightly med pt state want nightly melatonin want prazosin rn prepare prazosin pt hit medication rns hand rn retrieve medication ask want pt state yes prazosin rn show pt medication label ensure correct medication pt hit pill rns hand yell pt punch rn right flank area raise fist dhhs worker head rn try deescalate pt pt begin punch head strong line activate pt continue punch head raise fist staff swear call staff name pt educate inappropriate behavior safe self pt agree medication calm security staff leave room pt deep breathing
9/24/2024,,Patient Behavior Safety Flag/Care Plan initiated; Seclusion of Patient; EAP - Offered/Employee Assistance Program Information Provided,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,kicking hit beating pt get upset want walk try run door hallway block door patient get upset let door start scream throw fit come scream punch shoulder
9/25/2024,,Referred to Employee Health; Treatment Provided,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident,kicking hit beating patient report sit staff member randomly punch right eye
9/25/2024,,De-escalation techniques; Seclusion of Patient,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,throw object break object patient getting work kick wall hear sitter ask stop continue kick wall ask stop stare kick table ask bed middle room start angry sitter step call nurse step room pt get agitate pick cup throw nurse pt start swear start pick thing room throw throw cup step room people come help situation pt throw juice cup walk seclusion
9/27/2024,,Formal complaint filed with law enforcement,Therapist,Verbal Abuse,Med/Surg/Inpatient,Clinical Unit,,,,alter mental status,harassment employee enter hammond st nl outpatient rehabilitation yell member public get truck urinate bangor pd call person apparently parking lot overnight urinate defecate lawn truck tow person move pd separate therapist minor patient apparently see individual urinate pt gym window evening
9/28/2024,,Law Enforcement involved/notified; Physical Restraints utilized; Reported to department leader; Seclusion of Patient,Nurse,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,kicking hit beating rn ask patient lie milieu floor rn instruct need chair rn tell pt minute chair patient say rn reply conversation rn step give patient opportunity floor sit chair patient decide floor rn inform patient chair rn go pillow blanket chair patient fight rn pillow rn decide blanket time rn go pillow patient time patient strike rn jaw rn able step pillow pt rn leave milieu provider rn call patient assault staff member pt physical hold move room seclusion
9/28/2024,,Admitted to Hospital; Formal complaint filed with law enforcement; Law Enforcement involved/notified,Security,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,patient lack compliance adherence,push shoving patient physically assault securita employee result broken hip require surgical intervention include hip replacement er md
9/29/2024,,Unknown,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident staff insufficient staff,kicking hit beating pt punch face escalation
10/1/2024,,Safety Alert Button Activated,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,patient lack compliance adherence,kicking hit beating attempt remove patient hand throat patient punch leg
10/1/2024,,Physical Restraints utilized; Safety Alert Button Activated,Nurse,Physical Violence,ED/ER,Clinical Unit,3.0,,3.0,action patient resident,patient assault writer aeb punching face head multiple time
10/1/2024,,Physical Restraints utilized,Nurse,Physical Violence,Behavioral Health Unit,Clinical Unit,,,,action patient resident,kicking hit beating kick knee patient restraint restraint chair knee pain right discomfort
10/1/2024,,De-escalation techniques; Reported to department leader; EAP - Offered/Employee Assistance Program Information Provided,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident altered mental status patient lack compliance adherence patient lack understand,kicking hit beating walk pt refuse room go secured unit try redirect room get angry begin cuss proceed use forearm hit face push arm arm iv cobrand nurse hear inform pt hit come assist able pt unit close nursing station injure want press charge
10/2/2024,,EAP - Offered/Employee Assistance Program Information Provided,Nursing Assistant,Physical Violence,Med/Surg/Inpatient,Clinical Unit,,,,agitate mental status capacity,grab pinching scratch hair pull kicking hit beating change patient er rm patient combative grab writter wrist finger bent break punch multiple time rib chest stomach
10/2/2024,,No Action,Nurse,Verbal Abuse,Med/Surg/Inpatient,Clinical Unit,,,,action patient resident,posturing pt procedure nurse attempe pt ready refuse question ask prep procedure remove clothing wear hospital slipper answer question nurse return room second time continue get pt ready proceed refuse thing continue uncooperative ask question yell say deaf ear hard hear speak louder point scream double fist shake face exit room informed charge nurse point
10/3/2024,,Safety Alert Button Activated; Seclusion of Patient,Technologist/Technician,Physical Violence,BC,Clinical Unit,3.0,,3.0,action patient resident patient lack compliance adherence,bite receive bite restraint
10/4/2024,,EAP Offered; Reinstruction of Staff,Admin/Management,Physical Violence,Behavioral Health Unit,Clinical Unit,,,,action patient resident cognitive impairment confused disorient current diagnosis condition inability understand mental status capacity patient lack compliance adherence patient lack understanding staff fatigue work envmnt poor air quality,kicking hit beating posturing patient nurse station ask inhaler report want puff puff puff pull demon inform inhaler evening medication able use hour appear respond internal stimulus talk right intermittently hold hand pray hand clasp encourage wait room decline approach nurse station posture staff staff attempt redirect verbally point walk nurse station punch writer left mouth right hand immediately say time sorry sorry redirectable room instruct wait bring psychiatric emergency medication agree bring apologize staff report want hurt take psychiatric emergency medication mouth
10/4/2024,,De-escalation techniques,Technologist/Technician,Physical Violence,BC,Clinical Unit,,,,action patient resident,patient punch tell block door chair mattress
